count,points
66,"[{""x"": 196.635, ""y"": 268.874}, {""x"": 185.302, ""y"": 204.874}, {""x"": 210.635, ""y"": 172.207}, {""x"": 223.968, ""y"": 149.541}, {""x"": 255.968, ""y"": 134.874}, {""x"": 271.968, ""y"": 134.207}, {""x"": 303.635, ""y"": 109.541}, {""x"": 358.135, ""y"": 87.875}, {""x"": 387.718, ""y"": 99.708}, {""x"": 431.176, ""y"": 187.625}, {""x"": 418.905, ""y"": 249.584}, {""x"": 348.77, ""y"": 295.896}, {""x"": 322.369, ""y"": 294.386}, {""x"": 280.502, ""y"": 310.297}, {""x"": 283.568, ""y"": 329.586}, {""x"": 265.768, ""y"": 336.564}, {""x"": 240.868, ""y"": 328.053}, {""x"": 219.752, ""y"": 324.464}, {""x"": 199.968, ""y"": 279.542}]"
67,"[{""x"": 195.929, ""y"": 270.042}, {""x"": 182.595, ""y"": 206.042}, {""x"": 202.595, ""y"": 176.708}, {""x"": 237.262, ""y"": 142.042}, {""x"": 297.262, ""y"": 115.375}, {""x"": 319.262, ""y"": 98.708}, {""x"": 353.262, ""y"": 88.708}, {""x"": 383.929, ""y"": 94.708}, {""x"": 415.929, ""y"": 144.708}, {""x"": 426.595, ""y"": 216.042}, {""x"": 421.262, ""y"": 256.708}, {""x"": 333.262, ""y"": 301.375}, {""x"": 314.595, ""y"": 293.375}, {""x"": 288.595, ""y"": 301.375}, {""x"": 284.595, ""y"": 320.042}, {""x"": 263.262, ""y"": 331.375}, {""x"": 242.595, ""y"": 331.375}, {""x"": 225.262, ""y"": 321.375}, {""x"": 199.929, ""y"": 278.708}]"
68,"[{""x"": 191.085, ""y"": 260.346}, {""x"": 183.085, ""y"": 202.346}, {""x"": 205.752, ""y"": 176.346}, {""x"": 226.419, ""y"": 147.679}, {""x"": 269.752, ""y"": 123.012}, {""x"": 357.752, ""y"": 85.679}, {""x"": 380.419, ""y"": 89.679}, {""x"": 411.085, ""y"": 130.346}, {""x"": 425.085, ""y"": 183.679}, {""x"": 427.085, ""y"": 237.012}, {""x"": 414.419, ""y"": 261.012}, {""x"": 344.419, ""y"": 295.012}, {""x"": 320.419, ""y"": 295.679}, {""x"": 281.752, ""y"": 305.012}, {""x"": 276.419, ""y"": 327.679}, {""x"": 248.419, ""y"": 330.346}, {""x"": 232.419, ""y"": 324.346}, {""x"": 215.752, ""y"": 319.679}, {""x"": 194.419, ""y"": 271.679}]"
69,"[{""x"": 194.383, ""y"": 266.249}, {""x"": 185.05, ""y"": 196.249}, {""x"": 199.05, ""y"": 177.582}, {""x"": 223.05, ""y"": 145.582}, {""x"": 373.716, ""y"": 82.249}, {""x"": 395.716, ""y"": 98.249}, {""x"": 423.716, ""y"": 166.916}, {""x"": 427.05, ""y"": 243.582}, {""x"": 407.05, ""y"": 266.916}, {""x"": 337.716, ""y"": 298.916}, {""x"": 315.05, ""y"": 295.582}, {""x"": 284.383, ""y"": 310.249}, {""x"": 272.383, ""y"": 324.249}, {""x"": 246.383, ""y"": 327.582}, {""x"": 219.716, ""y"": 320.916}, {""x"": 197.716, ""y"": 278.249}]"
7,"[{""x"": 198.804, ""y"": 213.688}, {""x"": 200.399, ""y"": 150.698}, {""x"": 204.385, ""y"": 118.804}, {""x"": 214.751, ""y"": 81.329}, {""x"": 260.997, ""y"": 62.193}, {""x"": 305.648, ""y"": 72.558}, {""x"": 335.947, ""y"": 103.654}, {""x"": 335.947, ""y"": 164.252}, {""x"": 335.15, ""y"": 231.229}, {""x"": 316.811, ""y"": 257.542}, {""x"": 326.379, ""y"": 329.302}, {""x"": 306.445, ""y"": 350.831}, {""x"": 260.997, ""y"": 361.993}, {""x"": 215.548, ""y"": 352.425}, {""x"": 205.183, ""y"": 315.748}, {""x"": 198.804, ""y"": 279.07}, {""x"": 198.804, ""y"": 221.661}]"
70,"[{""x"": 200.929, ""y"": 272.874}, {""x"": 184.262, ""y"": 199.541}, {""x"": 219.595, ""y"": 154.874}, {""x"": 247.595, ""y"": 130.207}, {""x"": 329.595, ""y"": 94.874}, {""x"": 372.929, ""y"": 83.541}, {""x"": 403.595, ""y"": 106.874}, {""x"": 424.929, ""y"": 169.541}, {""x"": 429.595, ""y"": 218.207}, {""x"": 423.595, ""y"": 253.541}, {""x"": 350.929, ""y"": 293.541}, {""x"": 332.262, ""y"": 300.874}, {""x"": 300.929, ""y"": 290.207}, {""x"": 286.262, ""y"": 302.874}, {""x"": 283.595, ""y"": 324.207}, {""x"": 243.595, ""y"": 324.874}, {""x"": 223.595, ""y"": 317.541}, {""x"": 205.595, ""y"": 282.207}]"
71,"[{""x"": 199.601, ""y"": 275.083}, {""x"": 185.249, ""y"": 202.525}, {""x"": 207.575, ""y"": 171.429}, {""x"": 233.887, ""y"": 138.738}, {""x"": 286.512, ""y"": 120.399}, {""x"": 319.203, ""y"": 100.465}, {""x"": 373.422, ""y"": 83.721}, {""x"": 399.734, ""y"": 106.844}, {""x"": 422.857, ""y"": 165.847}, {""x"": 432.425, ""y"": 235.216}, {""x"": 419.668, ""y"": 266.312}, {""x"": 335.947, ""y"": 299.801}, {""x"": 312.824, ""y"": 294.219}, {""x"": 287.309, ""y"": 302.193}, {""x"": 286.512, ""y"": 316.545}, {""x"": 251.827, ""y"": 325.316}, {""x"": 217.342, ""y"": 318.538}, {""x"": 201.993, ""y"": 283.056}]"
72,"[{""x"": 193.204, ""y"": 256.991}, {""x"": 185.87, ""y"": 191.657}, {""x"": 219.204, ""y"": 152.324}, {""x"": 275.204, ""y"": 117.657}, {""x"": 363.204, ""y"": 86.324}, {""x"": 394.537, ""y"": 95.657}, {""x"": 427.204, ""y"": 159.657}, {""x"": 429.87, ""y"": 236.991}, {""x"": 391.87, ""y"": 270.991}, {""x"": 347.87, ""y"": 292.324}, {""x"": 323.87, ""y"": 292.324}, {""x"": 281.87, ""y"": 308.991}, {""x"": 255.204, ""y"": 325.657}, {""x"": 235.204, ""y"": 321.657}, {""x"": 197.204, ""y"": 270.324}]"
73,"[{""x"": 195.241, ""y"": 268.03}, {""x"": 184.575, ""y"": 192.697}, {""x"": 215.908, ""y"": 156.697}, {""x"": 257.908, ""y"": 125.364}, {""x"": 322.575, ""y"": 99.364}, {""x"": 380.575, ""y"": 88.03}, {""x"": 412.575, ""y"": 118.697}, {""x"": 430.575, ""y"": 182.03}, {""x"": 424.575, ""y"": 249.364}, {""x"": 392.575, ""y"": 278.697}, {""x"": 346.575, ""y"": 297.364}, {""x"": 306.575, ""y"": 295.364}, {""x"": 278.575, ""y"": 306.697}, {""x"": 283.908, ""y"": 320.697}, {""x"": 247.241, ""y"": 326.03}, {""x"": 223.908, ""y"": 318.03}, {""x"": 199.241, ""y"": 276.697}]"
74,"[{""x"": 193.223, ""y"": 266.312}, {""x"": 181.262, ""y"": 202.525}, {""x"": 205.183, ""y"": 174.618}, {""x"": 224.319, ""y"": 144.319}, {""x"": 373.422, ""y"": 84.518}, {""x"": 393.355, ""y"": 99.668}, {""x"": 421.262, ""y"": 165.05}, {""x"": 427.641, ""y"": 233.621}, {""x"": 415.681, ""y"": 259.934}, {""x"": 331.96, ""y"": 302.193}, {""x"": 304.053, ""y"": 295.017}, {""x"": 285.714, ""y"": 304.585}, {""x"": 275.349, ""y"": 320.532}, {""x"": 245.847, ""y"": 328.505}, {""x"": 241.86, ""y"": 319.734}, {""x"": 224.319, ""y"": 322.924}, {""x"": 198.804, ""y"": 275.083}]"
75,"[{""x"": 194.85, ""y"": 273.827}, {""x"": 187.516, ""y"": 194.494}, {""x"": 212.85, ""y"": 156.494}, {""x"": 316.183, ""y"": 104.494}, {""x"": 368.183, ""y"": 83.827}, {""x"": 408.85, ""y"": 127.827}, {""x"": 426.183, ""y"": 192.494}, {""x"": 420.85, ""y"": 251.161}, {""x"": 388.85, ""y"": 273.827}, {""x"": 340.85, ""y"": 294.494}, {""x"": 317.516, ""y"": 294.494}, {""x"": 282.183, ""y"": 307.827}, {""x"": 274.183, ""y"": 322.494}, {""x"": 256.183, ""y"": 329.161}, {""x"": 230.183, ""y"": 320.494}, {""x"": 213.516, ""y"": 319.827}, {""x"": 200.85, ""y"": 280.494}]"
76,"[{""x"": 197.493, ""y"": 262.068}, {""x"": 185.493, ""y"": 191.401}, {""x"": 203.493, ""y"": 169.401}, {""x"": 245.493, ""y"": 132.734}, {""x"": 288.826, ""y"": 120.068}, {""x"": 326.826, ""y"": 98.734}, {""x"": 380.16, ""y"": 87.401}, {""x"": 418.826, ""y"": 133.401}, {""x"": 428.826, ""y"": 206.068}, {""x"": 425.493, ""y"": 259.401}, {""x"": 384.826, ""y"": 284.068}, {""x"": 326.826, ""y"": 300.068}, {""x"": 301.493, ""y"": 300.068}, {""x"": 283.493, ""y"": 310.734}, {""x"": 278.16, ""y"": 323.401}, {""x"": 254.826, ""y"": 324.068}, {""x"": 243.493, ""y"": 317.401}, {""x"": 220.826, ""y"": 318.068}, {""x"": 198.826, ""y"": 269.401}]"
77,"[{""x"": 195.615, ""y"": 264.718}, {""x"": 186.047, ""y"": 197.741}, {""x"": 208.372, ""y"": 172.226}, {""x"": 225.116, ""y"": 145.116}, {""x"": 374.219, ""y"": 87.708}, {""x"": 402.924, ""y"": 106.844}, {""x"": 428.439, ""y"": 180.997}, {""x"": 429.236, ""y"": 233.621}, {""x"": 412.492, ""y"": 267.907}, {""x"": 362.259, ""y"": 298.206}, {""x"": 323.987, ""y"": 303.787}, {""x"": 299.269, ""y"": 296.611}, {""x"": 279.336, ""y"": 318.14}, {""x"": 253.023, ""y"": 326.91}, {""x"": 233.887, ""y"": 315.748}, {""x"": 220.332, ""y"": 314.95}, {""x"": 201.993, ""y"": 275.88}]"
78,"[{""x"": 191.803, ""y"": 258.727}, {""x"": 188.469, ""y"": 188.727}, {""x"": 217.803, ""y"": 148.06}, {""x"": 275.803, ""y"": 118.727}, {""x"": 358.469, ""y"": 88.06}, {""x"": 397.136, ""y"": 94.727}, {""x"": 425.803, ""y"": 170.727}, {""x"": 425.803, ""y"": 258.727}, {""x"": 357.803, ""y"": 296.06}, {""x"": 332.469, ""y"": 296.06}, {""x"": 283.803, ""y"": 304.06}, {""x"": 283.136, ""y"": 316.727}, {""x"": 252.469, ""y"": 324.727}, {""x"": 242.469, ""y"": 318.727}, {""x"": 219.136, ""y"": 315.394}, {""x"": 196.469, ""y"": 266.06}]"
79,"[{""x"": 193.901, ""y"": 259.198}, {""x"": 183.234, ""y"": 191.198}, {""x"": 202.567, ""y"": 167.865}, {""x"": 220.567, ""y"": 144.531}, {""x"": 289.234, ""y"": 114.531}, {""x"": 377.901, ""y"": 83.198}, {""x"": 399.234, ""y"": 99.865}, {""x"": 428.567, ""y"": 162.531}, {""x"": 430.567, ""y"": 241.865}, {""x"": 403.901, ""y"": 273.198}, {""x"": 336.567, ""y"": 297.865}, {""x"": 301.234, ""y"": 295.865}, {""x"": 278.567, ""y"": 311.198}, {""x"": 247.234, ""y"": 323.865}, {""x"": 224.567, ""y"": 318.531}, {""x"": 197.901, ""y"": 269.198}]"
8,"[{""x"": 199.601, ""y"": 227.243}, {""x"": 198.007, ""y"": 159.468}, {""x"": 205.98, ""y"": 119.601}, {""x"": 211.561, ""y"": 83.721}, {""x"": 228.306, ""y"": 74.153}, {""x"": 261.794, ""y"": 62.99}, {""x"": 312.027, ""y"": 78.14}, {""x"": 331.163, ""y"": 102.06}, {""x"": 335.947, ""y"": 122.791}, {""x"": 335.15, ""y"": 232.027}, {""x"": 320.797, ""y"": 256.744}, {""x"": 322.392, ""y"": 310.166}, {""x"": 326.379, ""y"": 329.302}, {""x"": 311.229, ""y"": 350.033}, {""x"": 266.578, ""y"": 361.993}, {""x"": 213.156, ""y"": 354.817}, {""x"": 205.183, ""y"": 318.14}, {""x"": 196.412, ""y"": 285.449}, {""x"": 198.007, ""y"": 236.013}]"
80,"[{""x"": 193.223, ""y"": 262.326}, {""x"": 182.857, ""y"": 196.146}, {""x"": 227.508, ""y"": 135.548}, {""x"": 372.625, ""y"": 84.518}, {""x"": 398.14, ""y"": 94.884}, {""x"": 431.628, ""y"": 166.645}, {""x"": 426.844, ""y"": 255.15}, {""x"": 406.91, ""y"": 271.894}, {""x"": 339.136, ""y"": 298.206}, {""x"": 300.864, ""y"": 295.814}, {""x"": 278.538, ""y"": 309.369}, {""x"": 268.173, ""y"": 318.14}, {""x"": 246.645, ""y"": 319.734}, {""x"": 234.684, ""y"": 312.558}, {""x"": 217.94, ""y"": 311.761}, {""x"": 198.007, ""y"": 273.488}]"
81,"[{""x"": 192.691, ""y"": 252.825}, {""x"": 186.024, ""y"": 185.492}, {""x"": 225.358, ""y"": 137.492}, {""x"": 341.358, ""y"": 90.825}, {""x"": 387.358, ""y"": 88.158}, {""x"": 422.691, ""y"": 140.825}, {""x"": 432.691, ""y"": 203.492}, {""x"": 422.024, ""y"": 263.492}, {""x"": 356.691, ""y"": 292.158}, {""x"": 328.024, ""y"": 294.825}, {""x"": 290.024, ""y"": 299.492}, {""x"": 279.358, ""y"": 316.158}, {""x"": 260.691, ""y"": 321.492}, {""x"": 222.024, ""y"": 310.825}, {""x"": 197.358, ""y"": 260.825}]"
82,"[{""x"": 193.614, ""y"": 248.023}, {""x"": 188.281, ""y"": 189.356}, {""x"": 232.281, ""y"": 137.356}, {""x"": 317.614, ""y"": 104.023}, {""x"": 374.947, ""y"": 86.023}, {""x"": 419.614, ""y"": 115.356}, {""x"": 437.614, ""y"": 198.023}, {""x"": 425.614, ""y"": 254.69}, {""x"": 333.614, ""y"": 298.023}, {""x"": 314.114, ""y"": 292.023}, {""x"": 291.114, ""y"": 297.023}, {""x"": 285.114, ""y"": 307.523}, {""x"": 259.614, ""y"": 324.023}, {""x"": 245.114, ""y"": 319.023}, {""x"": 225.614, ""y"": 313.023}, {""x"": 197.614, ""y"": 255.523}]"
83,"[{""x"": 196.412, ""y"": 253.555}, {""x"": 189.236, ""y"": 184.983}, {""x"": 218.738, ""y"": 154.684}, {""x"": 230.698, ""y"": 135.548}, {""x"": 266.578, ""y"": 121.993}, {""x"": 291.296, ""y"": 114.817}, {""x"": 320.797, ""y"": 98.87}, {""x"": 361.462, ""y"": 88.505}, {""x"": 389.369, ""y"": 87.708}, {""x"": 412.492, ""y"": 107.641}, {""x"": 425.249, ""y"": 139.535}, {""x"": 434.02, ""y"": 182.591}, {""x"": 435.615, ""y"": 219.269}, {""x"": 430.831, ""y"": 253.555}, {""x"": 412.492, ""y"": 272.691}, {""x"": 337.542, ""y"": 295.814}, {""x"": 315.216, ""y"": 291.827}, {""x"": 294.485, ""y"": 299.801}, {""x"": 282.525, ""y"": 317.342}, {""x"": 257.11, ""y"": 322.325}, {""x"": 242.857, ""y"": 314.551}, {""x"": 220.731, ""y"": 314.95}, {""x"": 198.804, ""y"": 264.718}]"
84,"[{""x"": 198.407, ""y"": 262.404}, {""x"": 189.74, ""y"": 189.738}, {""x"": 220.407, ""y"": 147.071}, {""x"": 280.407, ""y"": 115.071}, {""x"": 315.74, ""y"": 106.404}, {""x"": 375.74, ""y"": 85.738}, {""x"": 413.74, ""y"": 110.404}, {""x"": 431.74, ""y"": 168.404}, {""x"": 437.74, ""y"": 225.071}, {""x"": 417.74, ""y"": 269.071}, {""x"": 347.073, ""y"": 296.404}, {""x"": 310.407, ""y"": 291.071}, {""x"": 283.073, ""y"": 305.071}, {""x"": 273.073, ""y"": 319.738}, {""x"": 250.407, ""y"": 324.404}, {""x"": 235.073, ""y"": 314.404}, {""x"": 221.74, ""y"": 311.738}, {""x"": 204.407, ""y"": 271.071}]"
85,"[{""x"": 200.399, ""y"": 246.379}, {""x"": 192.425, ""y"": 191.362}, {""x"": 205.183, ""y"": 175.415}, {""x"": 225.116, ""y"": 151.495}, {""x"": 231.495, ""y"": 135.548}, {""x"": 284.12, ""y"": 115.615}, {""x"": 300.864, ""y"": 113.223}, {""x"": 340.731, ""y"": 91.694}, {""x"": 377.409, ""y"": 84.518}, {""x"": 402.924, ""y"": 88.505}, {""x"": 430.033, ""y"": 152.292}, {""x"": 436.412, ""y"": 229.635}, {""x"": 427.641, ""y"": 261.528}, {""x"": 342.326, ""y"": 295.017}, {""x"": 310.432, ""y"": 287.841}, {""x"": 284.917, ""y"": 297.409}, {""x"": 281.728, ""y"": 314.153}, {""x"": 257.807, ""y"": 326.91}, {""x"": 249.834, ""y"": 315.748}, {""x"": 224.319, ""y"": 308.571}, {""x"": 200.399, ""y"": 254.352}]"
86,"[{""x"": 201.196, ""y"": 253.555}, {""x"": 190.831, ""y"": 188.97}, {""x"": 221.927, ""y"": 156.279}, {""x"": 235.482, ""y"": 137.143}, {""x"": 288.106, ""y"": 114.817}, {""x"": 329.568, ""y"": 96.478}, {""x"": 397.342, ""y"": 84.518}, {""x"": 431.628, ""y"": 141.927}, {""x"": 440.399, ""y"": 230.432}, {""x"": 425.249, ""y"": 262.326}, {""x"": 347.907, ""y"": 293.422}, {""x"": 301.661, ""y"": 283.854}, {""x"": 290.498, ""y"": 306.179}, {""x"": 271.362, ""y"": 322.924}, {""x"": 251.429, ""y"": 316.545}, {""x"": 229.103, ""y"": 304.585}, {""x"": 202.791, ""y"": 263.92}]"
87,"[{""x"": 205.232, ""y"": 261.867}, {""x"": 193.232, ""y"": 189.867}, {""x"": 221.898, ""y"": 153.867}, {""x"": 233.232, ""y"": 137.2}, {""x"": 288.565, ""y"": 113.2}, {""x"": 326.565, ""y"": 89.867}, {""x"": 399.232, ""y"": 87.2}, {""x"": 428.565, ""y"": 145.867}, {""x"": 436.565, ""y"": 235.867}, {""x"": 427.232, ""y"": 259.2}, {""x"": 341.232, ""y"": 295.2}, {""x"": 317.232, ""y"": 283.867}, {""x"": 287.232, ""y"": 294.533}, {""x"": 287.232, ""y"": 313.2}, {""x"": 262.565, ""y"": 321.867}, {""x"": 243.232, ""y"": 313.867}, {""x"": 222.565, ""y"": 302.533}, {""x"": 209.232, ""y"": 269.867}]"
88,"[{""x"": 198.986, ""y"": 237.387}, {""x"": 194.319, ""y"": 182.72}, {""x"": 222.986, ""y"": 154.72}, {""x"": 235.653, ""y"": 136.72}, {""x"": 280.986, ""y"": 115.387}, {""x"": 315.653, ""y"": 106.72}, {""x"": 328.319, ""y"": 92.72}, {""x"": 364.319, ""y"": 82.053}, {""x"": 384.319, ""y"": 83.387}, {""x"": 399.653, ""y"": 85.387}, {""x"": 421.653, ""y"": 115.387}, {""x"": 433.653, ""y"": 162.72}, {""x"": 438.986, ""y"": 210.72}, {""x"": 434.986, ""y"": 232.053}, {""x"": 420.319, ""y"": 258.72}, {""x"": 340.319, ""y"": 296.053}, {""x"": 319.653, ""y"": 282.053}, {""x"": 286.986, ""y"": 292.053}, {""x"": 286.986, ""y"": 312.053}, {""x"": 258.986, ""y"": 320.72}, {""x"": 238.319, ""y"": 310.053}, {""x"": 222.986, ""y"": 302.72}, {""x"": 200.986, ""y"": 244.053}]"
89,"[{""x"": 201.196, ""y"": 243.987}, {""x"": 192.425, ""y"": 182.591}, {""x"": 221.13, ""y"": 151.495}, {""x"": 249.834, ""y"": 127.575}, {""x"": 295.282, ""y"": 117.209}, {""x"": 331.96, ""y"": 96.478}, {""x"": 377.409, ""y"": 78.14}, {""x"": 414.086, ""y"": 102.857}, {""x"": 431.628, ""y"": 156.279}, {""x"": 438.804, ""y"": 210.498}, {""x"": 434.817, ""y"": 252.757}, {""x"": 348.704, ""y"": 295.017}, {""x"": 315.216, ""y"": 277.475}, {""x"": 281.728, ""y"": 299.003}, {""x"": 288.106, ""y"": 318.14}, {""x"": 258.605, ""y"": 317.342}, {""x"": 240.266, ""y"": 307.774}, {""x"": 227.508, ""y"": 306.179}, {""x"": 204.385, ""y"": 256.744}]"
9,"[{""x"": 195.615, ""y"": 273.488}, {""x"": 198.804, ""y"": 158.671}, {""x"": 205.183, ""y"": 127.575}, {""x"": 217.143, ""y"": 78.937}, {""x"": 264.186, ""y"": 65.382}, {""x"": 308.04, ""y"": 75.748}, {""x"": 335.947, ""y"": 111.628}, {""x"": 334.352, ""y"": 228.04}, {""x"": 321.595, ""y"": 253.555}, {""x"": 321.595, ""y"": 306.977}, {""x"": 326.379, ""y"": 330.897}, {""x"": 316.013, ""y"": 349.236}, {""x"": 273.754, ""y"": 365.183}, {""x"": 248.239, ""y"": 365.98}, {""x"": 211.561, ""y"": 352.425}, {""x"": 199.601, ""y"": 308.571}, {""x"": 197.209, ""y"": 286.246}]"
90,"[{""x"": 205.174, ""y"": 254.277}, {""x"": 195.84, ""y"": 178.944}, {""x"": 210.507, ""y"": 160.277}, {""x"": 244.507, ""y"": 132.277}, {""x"": 303.174, ""y"": 104.944}, {""x"": 334.507, ""y"": 88.277}, {""x"": 371.174, ""y"": 77.611}, {""x"": 413.174, ""y"": 102.944}, {""x"": 434.507, ""y"": 165.611}, {""x"": 434.507, ""y"": 234.944}, {""x"": 416.507, ""y"": 265.611}, {""x"": 342.507, ""y"": 294.277}, {""x"": 313.174, ""y"": 279.611}, {""x"": 282.507, ""y"": 294.944}, {""x"": 287.84, ""y"": 314.277}, {""x"": 259.174, ""y"": 315.611}, {""x"": 242.507, ""y"": 306.944}, {""x"": 221.84, ""y"": 301.611}, {""x"": 208.507, ""y"": 266.277}]"
91,"[{""x"": 201.741, ""y"": 245.362}, {""x"": 195.741, ""y"": 182.862}, {""x"": 212.241, ""y"": 159.862}, {""x"": 232.241, ""y"": 141.862}, {""x"": 241.741, ""y"": 131.862}, {""x"": 285.741, ""y"": 112.862}, {""x"": 313.741, ""y"": 105.862}, {""x"": 320.741, ""y"": 91.862}, {""x"": 375.241, ""y"": 79.862}, {""x"": 394.741, ""y"": 84.862}, {""x"": 430.241, ""y"": 142.862}, {""x"": 434.741, ""y"": 238.862}, {""x"": 420.241, ""y"": 262.362}, {""x"": 337.241, ""y"": 292.862}, {""x"": 323.741, ""y"": 278.862}, {""x"": 283.241, ""y"": 288.862}, {""x"": 286.741, ""y"": 312.362}, {""x"": 261.241, ""y"": 316.862}, {""x"": 243.241, ""y"": 307.362}, {""x"": 220.241, ""y"": 300.362}, {""x"": 202.741, ""y"": 252.362}]"
92,"[{""x"": 200.399, ""y"": 243.987}, {""x"": 195.615, ""y"": 177.01}, {""x"": 213.953, ""y"": 161.86}, {""x"": 242.658, ""y"": 136.346}, {""x"": 322.392, ""y"": 96.478}, {""x"": 335.947, ""y"": 82.126}, {""x"": 351.894, ""y"": 90.1}, {""x"": 390.166, ""y"": 81.329}, {""x"": 413.289, ""y"": 104.452}, {""x"": 430.831, ""y"": 161.063}, {""x"": 441.993, ""y"": 232.824}, {""x"": 410.897, ""y"": 263.123}, {""x"": 336.744, ""y"": 291.827}, {""x"": 304.85, ""y"": 279.07}, {""x"": 281.728, ""y"": 295.017}, {""x"": 282.525, ""y"": 315.748}, {""x"": 253.023, ""y"": 318.14}, {""x"": 244.252, ""y"": 308.571}, {""x"": 220.332, ""y"": 294.219}, {""x"": 202.791, ""y"": 251.96}]"
93,"[{""x"": 201.772, ""y"": 252.727}, {""x"": 195.772, ""y"": 178.06}, {""x"": 224.439, ""y"": 150.727}, {""x"": 253.106, ""y"": 124.06}, {""x"": 314.439, ""y"": 104.727}, {""x"": 329.772, ""y"": 91.394}, {""x"": 377.106, ""y"": 78.727}, {""x"": 406.439, ""y"": 94.06}, {""x"": 425.772, ""y"": 153.394}, {""x"": 435.106, ""y"": 222.06}, {""x"": 415.772, ""y"": 267.394}, {""x"": 335.106, ""y"": 298.06}, {""x"": 308.439, ""y"": 282.06}, {""x"": 281.106, ""y"": 294.06}, {""x"": 285.106, ""y"": 316.727}, {""x"": 266.439, ""y"": 320.727}, {""x"": 249.772, ""y"": 312.06}, {""x"": 225.106, ""y"": 304.06}, {""x"": 205.106, ""y"": 264.06}]"
94,"[{""x"": 200.356, ""y"": 252.142}, {""x"": 196.356, ""y"": 180.142}, {""x"": 218.356, ""y"": 158.142}, {""x"": 237.689, ""y"": 138.142}, {""x"": 265.689, ""y"": 119.475}, {""x"": 292.356, ""y"": 116.808}, {""x"": 312.356, ""y"": 108.142}, {""x"": 327.022, ""y"": 88.808}, {""x"": 337.022, ""y"": 90.808}, {""x"": 386.356, ""y"": 82.142}, {""x"": 408.356, ""y"": 98.808}, {""x"": 427.689, ""y"": 172.142}, {""x"": 432.356, ""y"": 251.475}, {""x"": 415.689, ""y"": 262.808}, {""x"": 335.689, ""y"": 298.141}, {""x"": 318.356, ""y"": 286.808}, {""x"": 281.689, ""y"": 292.808}, {""x"": 283.689, ""y"": 312.809}, {""x"": 267.022, ""y"": 316.142}, {""x"": 221.689, ""y"": 301.475}, {""x"": 204.356, ""y"": 258.808}]"
95,"[{""x"": 201.558, ""y"": 252.942}, {""x"": 194.891, ""y"": 182.275}, {""x"": 213.558, ""y"": 154.942}, {""x"": 245.558, ""y"": 130.275}, {""x"": 316.891, ""y"": 108.942}, {""x"": 317.558, ""y"": 92.942}, {""x"": 376.225, ""y"": 84.275}, {""x"": 404.225, ""y"": 90.275}, {""x"": 426.225, ""y"": 167.608}, {""x"": 432.891, ""y"": 236.942}, {""x"": 420.225, ""y"": 261.608}, {""x"": 339.558, ""y"": 297.608}, {""x"": 306.891, ""y"": 282.275}, {""x"": 274.225, ""y"": 295.608}, {""x"": 278.225, ""y"": 314.942}, {""x"": 256.891, ""y"": 317.608}, {""x"": 244.225, ""y"": 311.608}, {""x"": 221.558, ""y"": 304.942}, {""x"": 202.891, ""y"": 264.275}]"
96,"[{""x"": 200.33, ""y"": 251.846}, {""x"": 192.996, ""y"": 192.513}, {""x"": 208.996, ""y"": 163.179}, {""x"": 241.663, ""y"": 133.846}, {""x"": 308.996, ""y"": 107.179}, {""x"": 316.996, ""y"": 90.513}, {""x"": 337.663, ""y"": 91.179}, {""x"": 384.33, ""y"": 83.846}, {""x"": 414.996, ""y"": 118.513}, {""x"": 428.33, ""y"": 181.846}, {""x"": 430.996, ""y"": 253.179}, {""x"": 404.33, ""y"": 275.179}, {""x"": 336.33, ""y"": 300.513}, {""x"": 313.663, ""y"": 287.179}, {""x"": 283.663, ""y"": 293.179}, {""x"": 278.996, ""y"": 314.513}, {""x"": 261.663, ""y"": 319.846}, {""x"": 244.996, ""y"": 309.846}, {""x"": 220.996, ""y"": 309.846}, {""x"": 201.663, ""y"": 261.179}]"
97,"[{""x"": 200.33, ""y"": 253.356}, {""x"": 193.663, ""y"": 191.356}, {""x"": 204.33, ""y"": 171.356}, {""x"": 230.996, ""y"": 148.023}, {""x"": 236.33, ""y"": 132.023}, {""x"": 305.663, ""y"": 108.023}, {""x"": 313.663, ""y"": 90.69}, {""x"": 324.33, ""y"": 97.356}, {""x"": 367.663, ""y"": 81.356}, {""x"": 398.996, ""y"": 86.023}, {""x"": 422.33, ""y"": 161.356}, {""x"": 430.996, ""y"": 238.69}, {""x"": 416.996, ""y"": 268.023}, {""x"": 328.996, ""y"": 302.69}, {""x"": 312.33, ""y"": 289.356}, {""x"": 283.663, ""y"": 295.356}, {""x"": 277.663, ""y"": 318.69}, {""x"": 260.996, ""y"": 320.69}, {""x"": 252.33, ""y"": 310.69}, {""x"": 219.663, ""y"": 306.023}, {""x"": 202.33, ""y"": 261.356}]"
