count,faces,points,x-range,y-range
184,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[133, 354], [133, 112], [329, 354], [329, 112], [307, 368], [307, 125], [110, 368], [110, 125]]",219,256
185,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[129, 357], [129, 112], [335, 357], [335, 112], [315, 369], [315, 123], [109, 369], [109, 123]]",226,257
186,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[129, 357], [129, 113], [335, 357], [335, 113], [315, 369], [315, 124], [109, 369], [109, 124]]",226,256
187,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[131, 360], [131, 114], [333, 360], [333, 114], [313, 372], [313, 125], [112, 372], [112, 125]]",221,258
188,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[127, 360], [127, 116], [333, 360], [333, 116], [314, 372], [314, 127], [108, 372], [108, 127]]",225,256
189,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[133, 363], [133, 116], [333, 363], [333, 116], [313, 374], [313, 128], [113, 374], [113, 128]]",220,258
19,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[133, 363], [133, 118], [333, 363], [333, 118], [314, 374], [314, 130], [113, 374], [113, 130]]",220,256
190,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[121, 318], [121, 145], [315, 318], [315, 145], [296, 330], [296, 156], [101, 329], [101, 156]]",214,185
191,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[134, 365], [134, 122], [334, 365], [334, 122], [315, 376], [315, 133], [114, 376], [114, 133]]",220,254
192,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[133, 368], [133, 123], [335, 368], [335, 123], [315, 380], [315, 135], [114, 380], [114, 135]]",221,257
193,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[135, 370], [135, 127], [336, 370], [336, 126], [316, 382], [316, 138], [116, 382], [116, 138]]",220,256
194,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[135, 373], [135, 129], [334, 373], [334, 129], [315, 385], [315, 141], [116, 385], [116, 141]]",218,256
195,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[134, 376], [134, 132], [336, 376], [336, 132], [317, 388], [317, 143], [114, 388], [114, 143]]",222,256
196,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[135, 380], [135, 136], [338, 380], [338, 135], [316, 393], [316, 148], [114, 393], [114, 148]]",224,258
197,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[137, 382], [137, 139], [338, 382], [338, 139], [318, 393], [318, 151], [118, 393], [118, 151]]",220,254
198,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[137, 386], [137, 142], [336, 386], [336, 141], [317, 398], [317, 153], [118, 398], [118, 153]]",218,257
199,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[139, 387], [139, 143], [338, 387], [338, 143], [319, 398], [319, 154], [120, 398], [120, 154]]",218,255
2,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[141, 389], [141, 144], [339, 389], [339, 144], [320, 401], [320, 155], [121, 400], [121, 155]]",218,257
20,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[115, 331], [115, 156], [311, 331], [311, 156], [292, 342], [292, 167], [95, 342], [95, 168]]",216,186
200,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[118, 318], [118, 142], [314, 318], [314, 142], [298, 330], [298, 154], [103, 330], [103, 155]]",211,188
201,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[141, 390], [141, 142], [342, 390], [342, 142], [327, 402], [327, 154], [125, 402], [125, 155]]",217,260
202,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[146, 389], [146, 148], [345, 389], [345, 148], [330, 402], [330, 160], [130, 402], [130, 160]]",215,254
203,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[148, 388], [148, 146], [348, 388], [348, 146], [333, 400], [333, 158], [133, 400], [133, 158]]",215,254
204,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[152, 387], [152, 146], [351, 387], [351, 146], [331, 403], [331, 162], [132, 403], [132, 162]]",219,257
205,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[155, 388], [155, 146], [354, 388], [354, 146], [337, 402], [337, 160], [138, 402], [138, 160]]",216,256
206,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[159, 386], [159, 146], [359, 386], [359, 146], [344, 399], [344, 159], [144, 399], [144, 159]]",215,253
207,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[162, 386], [162, 146], [359, 386], [359, 146], [344, 399], [344, 158], [146, 399], [146, 158]]",213,253
208,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[168, 384], [168, 146], [362, 384], [362, 146], [347, 397], [347, 158], [152, 397], [152, 158]]",210,251
209,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[166, 383], [166, 143], [365, 383], [365, 143], [350, 396], [350, 156], [151, 396], [151, 156]]",214,253
21,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[171, 382], [171, 145], [367, 382], [367, 145], [352, 394], [352, 157], [156, 394], [156, 157]]",211,249
210,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[117, 315], [117, 141], [311, 315], [311, 141], [296, 328], [296, 154], [102, 328], [102, 154]]",209,187
211,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[173, 383], [173, 143], [367, 383], [367, 143], [352, 396], [352, 155], [157, 396], [157, 155]]",210,253
212,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[173, 384], [173, 143], [373, 384], [373, 143], [358, 397], [358, 155], [157, 397], [157, 155]]",216,254
213,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[176, 379], [176, 138], [375, 379], [375, 138], [360, 392], [360, 150], [160, 392], [160, 150]]",215,254
214,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[175, 380], [175, 138], [374, 380], [374, 138], [359, 392], [359, 151], [160, 392], [160, 151]]",214,254
215,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[173, 378], [173, 139], [372, 378], [372, 139], [357, 391], [357, 152], [157, 391], [157, 152]]",215,252
216,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[173, 377], [173, 136], [372, 377], [372, 136], [357, 390], [357, 149], [157, 390], [157, 149]]",215,254
217,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[171, 374], [171, 133], [370, 374], [370, 133], [355, 387], [355, 146], [156, 387], [156, 146]]",214,254
218,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[169, 372], [169, 131], [373, 372], [373, 131], [357, 384], [357, 144], [154, 384], [154, 144]]",219,253
219,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[169, 374], [169, 133], [370, 374], [370, 133], [355, 387], [355, 146], [154, 387], [154, 146]]",216,254
22,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[164, 374], [164, 131], [368, 374], [368, 131], [353, 386], [353, 144], [149, 386], [149, 144]]",219,255
220,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[118, 318], [118, 142], [314, 318], [314, 142], [298, 330], [298, 154], [103, 330], [103, 155]]",211,188
221,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[163, 374], [163, 130], [370, 374], [370, 130], [355, 387], [355, 143], [147, 387], [147, 143]]",223,257
222,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[158, 376], [158, 130], [362, 376], [362, 130], [347, 389], [347, 142], [143, 389], [143, 142]]",219,259
223,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[157, 377], [157, 133], [364, 377], [364, 132], [349, 390], [349, 145], [142, 390], [142, 145]]",222,258
224,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[154, 378], [154, 131], [357, 378], [357, 131], [341, 391], [341, 144], [138, 391], [138, 144]]",219,260
225,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[154, 379], [154, 129], [357, 379], [357, 129], [334, 399], [334, 148], [130, 399], [130, 148]]",227,270
226,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[149, 380], [149, 130], [356, 380], [356, 130], [341, 392], [341, 143], [133, 392], [133, 143]]",223,262
227,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[146, 379], [146, 124], [356, 380], [356, 124], [341, 392], [341, 136], [130, 392], [130, 136]]",226,268
228,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[147, 376], [147, 127], [352, 376], [352, 127], [337, 389], [337, 139], [131, 389], [131, 139]]",221,262
229,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[149, 378], [149, 125], [353, 378], [353, 124], [338, 391], [338, 137], [134, 391], [134, 137]]",219,267
23,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[153, 377], [153, 122], [356, 377], [356, 122], [341, 390], [341, 135], [138, 390], [138, 135]]",218,268
230,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[119, 316], [119, 141], [314, 316], [314, 140], [299, 329], [299, 153], [104, 329], [104, 153]]",210,189
231,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[156, 377], [156, 128], [357, 377], [357, 128], [341, 390], [341, 141], [141, 390], [141, 141]]",216,262
232,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[155, 379], [155, 129], [354, 379], [354, 129], [339, 392], [339, 141], [140, 391], [140, 141]]",214,263
233,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[158, 382], [158, 133], [360, 382], [360, 133], [341, 397], [341, 148], [138, 397], [138, 148]]",222,264
234,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[160, 384], [160, 134], [359, 384], [359, 134], [334, 405], [334, 154], [135, 405], [135, 155]]",224,271
235,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[159, 386], [159, 139], [358, 386], [358, 139], [343, 399], [343, 152], [144, 399], [144, 152]]",214,260
236,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[162, 389], [162, 143], [360, 389], [360, 143], [345, 402], [345, 155], [146, 402], [146, 155]]",214,259
237,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[162, 388], [162, 145], [361, 388], [361, 145], [346, 400], [346, 157], [146, 400], [146, 157]]",215,255
238,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[166, 393], [166, 146], [354, 393], [354, 146], [340, 405], [340, 158], [152, 405], [152, 158]]",202,259
239,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[166, 392], [166, 147], [354, 392], [354, 147], [337, 406], [337, 160], [149, 406], [149, 160]]",205,259
24,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[166, 397], [166, 152], [352, 397], [352, 152], [337, 410], [337, 165], [151, 410], [151, 165]]",201,258
240,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[118, 318], [118, 142], [314, 318], [314, 142], [298, 330], [298, 154], [103, 330], [103, 155]]",211,188
241,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[163, 400], [163, 157], [352, 400], [352, 156], [337, 413], [337, 169], [148, 413], [148, 169]]",204,257
242,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[166, 402], [166, 159], [349, 402], [349, 159], [334, 415], [334, 172], [150, 415], [150, 172]]",199,256
243,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[161, 406], [161, 161], [349, 406], [349, 161], [334, 418], [334, 173], [146, 418], [146, 173]]",203,257
244,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[162, 406], [162, 162], [345, 406], [345, 162], [330, 419], [330, 174], [146, 419], [146, 174]]",199,257
245,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[161, 405], [161, 162], [346, 405], [346, 162], [331, 418], [331, 174], [145, 418], [145, 175]]",201,256
246,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[161, 405], [161, 163], [344, 405], [344, 163], [329, 417], [329, 176], [145, 417], [145, 176]]",199,254
247,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[163, 405], [163, 163], [346, 405], [346, 163], [330, 417], [330, 176], [147, 417], [147, 176]]",199,254
248,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[162, 404], [162, 164], [341, 404], [341, 164], [326, 417], [326, 176], [146, 417], [146, 176]]",195,253
249,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[161, 403], [161, 161], [339, 403], [339, 161], [324, 415], [324, 174], [146, 415], [146, 174]]",193,254
25,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[159, 399], [159, 160], [342, 399], [342, 160], [327, 412], [327, 172], [144, 412], [144, 173]]",198,252
250,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[118, 318], [118, 142], [314, 318], [314, 142], [298, 330], [298, 154], [103, 330], [103, 155]]",211,188
251,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[158, 399], [158, 158], [340, 399], [340, 158], [325, 412], [325, 170], [143, 412], [143, 171]]",197,254
252,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[155, 398], [155, 157], [339, 399], [339, 157], [324, 411], [324, 170], [140, 411], [140, 170]]",199,254
253,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[160, 394], [160, 153], [335, 394], [335, 152], [320, 406], [320, 165], [145, 406], [145, 165]]",190,254
254,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[157, 390], [157, 148], [336, 390], [336, 148], [321, 402], [321, 161], [141, 402], [141, 161]]",195,254
255,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[156, 389], [156, 148], [339, 389], [339, 148], [326, 402], [326, 160], [143, 402], [143, 160]]",196,254
256,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[159, 387], [159, 143], [341, 387], [341, 143], [326, 400], [326, 155], [143, 400], [143, 156]]",198,257
257,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[159, 382], [159, 139], [339, 382], [339, 139], [324, 394], [324, 151], [144, 394], [144, 151]]",195,255
258,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[161, 377], [161, 136], [339, 377], [339, 136], [324, 390], [324, 148], [146, 389], [146, 148]]",193,254
259,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[164, 372], [164, 131], [344, 372], [344, 131], [328, 385], [328, 143], [149, 385], [149, 143]]",195,254
26,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[167, 371], [167, 129], [341, 371], [341, 129], [326, 383], [326, 142], [151, 383], [151, 142]]",190,254
260,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[118, 318], [118, 142], [314, 318], [314, 142], [298, 330], [298, 154], [103, 330], [103, 155]]",211,188
261,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[167, 365], [167, 123], [347, 365], [347, 123], [332, 377], [332, 136], [152, 377], [152, 136]]",195,254
262,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[170, 364], [170, 119], [342, 364], [342, 119], [327, 377], [327, 132], [155, 377], [155, 132]]",187,258
263,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[170, 360], [170, 118], [346, 360], [346, 118], [330, 373], [330, 130], [154, 373], [154, 130]]",192,255
264,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[171, 358], [171, 118], [345, 358], [345, 118], [330, 370], [330, 130], [156, 370], [156, 130]]",189,252
265,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[169, 360], [169, 114], [343, 360], [343, 114], [328, 373], [328, 126], [153, 372], [153, 126]]",190,259
266,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[171, 358], [171, 113], [340, 358], [340, 113], [325, 370], [325, 126], [156, 370], [156, 126]]",184,257
267,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[166, 356], [166, 115], [341, 356], [341, 115], [326, 369], [326, 128], [151, 369], [151, 128]]",190,254
268,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[166, 357], [166, 116], [339, 357], [339, 116], [324, 370], [324, 128], [151, 370], [151, 128]]",188,254
269,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[161, 360], [161, 119], [336, 360], [336, 119], [321, 373], [321, 131], [145, 372], [145, 131]]",191,254
27,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[158, 359], [158, 118], [332, 359], [332, 118], [317, 372], [317, 130], [143, 372], [143, 130]]",189,254
270,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[118, 318], [118, 142], [314, 318], [314, 142], [298, 330], [298, 154], [103, 330], [103, 155]]",211,188
271,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[157, 363], [157, 119], [333, 363], [333, 119], [317, 376], [317, 132], [142, 376], [142, 132]]",191,257
272,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[157, 369], [157, 123], [329, 369], [329, 123], [313, 381], [313, 135], [142, 381], [142, 135]]",187,258
273,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[153, 368], [153, 124], [326, 368], [326, 124], [311, 381], [311, 136], [137, 381], [137, 137]]",189,257
274,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[155, 366], [155, 125], [327, 366], [327, 125], [311, 379], [311, 138], [139, 379], [139, 138]]",188,254
275,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[151, 375], [151, 130], [322, 375], [322, 130], [307, 387], [307, 143], [135, 387], [135, 143]]",187,257
276,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[151, 377], [151, 135], [326, 377], [326, 135], [311, 390], [311, 147], [135, 390], [135, 147]]",191,255
277,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[153, 379], [153, 136], [325, 379], [325, 136], [310, 392], [310, 149], [137, 392], [137, 149]]",188,256
278,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[152, 384], [152, 137], [322, 384], [322, 137], [307, 396], [307, 149], [137, 396], [137, 149]]",185,259
279,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[149, 387], [149, 139], [325, 387], [325, 139], [310, 400], [310, 151], [134, 400], [134, 151]]",191,261
28,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[152, 389], [152, 141], [322, 389], [322, 140], [307, 402], [307, 153], [137, 402], [137, 153]]",185,262
280,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[118, 318], [118, 142], [314, 318], [314, 142], [298, 330], [298, 154], [103, 330], [103, 155]]",211,188
281,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[146, 389], [146, 144], [323, 389], [323, 144], [308, 402], [308, 156], [130, 402], [130, 156]]",193,258
282,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[151, 389], [151, 144], [322, 389], [322, 144], [307, 402], [307, 157], [136, 402], [136, 157]]",186,258
283,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[146, 389], [146, 144], [324, 389], [324, 144], [309, 402], [309, 157], [130, 402], [130, 157]]",194,258
284,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[146, 393], [146, 148], [325, 393], [325, 148], [309, 406], [309, 160], [130, 406], [130, 160]]",195,258
285,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[149, 397], [149, 144], [326, 397], [326, 144], [311, 410], [311, 157], [134, 410], [134, 157]]",192,266
286,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[146, 397], [146, 148], [326, 397], [326, 148], [311, 410], [311, 160], [130, 410], [130, 160]]",196,262
287,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[153, 396], [153, 148], [330, 396], [330, 148], [315, 409], [315, 160], [138, 408], [138, 160]]",192,261
288,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[154, 398], [154, 148], [329, 398], [329, 148], [313, 411], [313, 160], [139, 411], [139, 160]]",190,263
289,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[155, 398], [155, 148], [331, 398], [331, 148], [316, 411], [316, 160], [140, 411], [140, 160]]",191,263
29,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[161, 398], [161, 148], [330, 398], [330, 148], [315, 411], [315, 160], [146, 411], [146, 160]]",184,263
290,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[118, 318], [118, 142], [314, 318], [314, 142], [298, 330], [298, 154], [103, 330], [103, 155]]",211,188
291,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[156, 397], [156, 145], [329, 397], [329, 145], [313, 410], [313, 158], [141, 410], [141, 158]]",188,265
292,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[154, 396], [154, 143], [329, 396], [329, 143], [314, 409], [314, 155], [139, 409], [139, 156]]",190,266
293,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[158, 392], [158, 140], [330, 392], [330, 140], [315, 405], [315, 153], [143, 405], [143, 153]]",187,265
294,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[158, 388], [158, 136], [330, 388], [330, 136], [315, 405], [315, 153], [143, 405], [143, 153]]",187,269
295,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[160, 389], [160, 128], [332, 389], [332, 128], [317, 402], [317, 141], [145, 402], [145, 141]]",187,274
296,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[158, 392], [158, 128], [330, 392], [330, 128], [315, 405], [315, 141], [143, 405], [143, 141]]",187,277
297,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[155, 379], [155, 123], [331, 379], [331, 123], [313, 395], [313, 139], [137, 395], [137, 139]]",194,272
298,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[156, 383], [156, 123], [330, 383], [330, 123], [315, 396], [315, 135], [141, 396], [141, 135]]",189,273
299,"[[0, 1, 3, 2], [0, 1, 7, 6], [2, 3, 5, 4], [4, 5, 7, 6]]","[[155, 381], [155, 121], [332, 381], [332, 121], [317, 394], [317, 133], [139, 394], [139, 133]]",193,273
